Subject	correctResponseButton	responseHand	StimulusColor	SubTrial	ColorMasked	Confidence.RESP	correctRT	GrayMasked	leftMask	leftStimulus	Number	NumberResponse	Response.RESP	ResponseAccuracy	rightMask	rightStimulus
4	5	left	Blue	17	1	3	237	0	1	1	2	2	2	1	0	1
4	5	left	Blue	18	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	19	0	4	437	0	0	1	1	1	1	1	0	0
4	5	left	Blue	20	1	3	304	0	1	1	1	1	1	1	0	0
4	5	left	Red	1	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	2	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	3	1	4	281	0	1	1	2	1	1	0	0	1
4	5	left	Red	4	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	5	0	3	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	6	0	4	411	0	0	0	1	1	1	1	0	1
4	5	left	Red	7	1	3	268	0	1	1	2	1	1	0	0	1
4	5	left	Red	8	1	3	370	0	1	1	1	1	1	1	0	0
4	5	left	Red	9	0	4	274	1	0	1	1	1	1	1	1	0
4	5	left	Red	10	1	4	291	0	0	1	2	1	1	0	1	1
4	5	left	Red	11	1	4	334	0	0	1	2	1	1	0	1	1
4	5	left	Red	12	0	3	536	0	0	1	2	2	2	1	0	1
4	5	left	Red	13	0	3	410	1	1	0	0	1	1	0	0	0
4	5	left	Red	14	1	3	233	0	1	1	2	1	1	0	0	1
4	5	left	Red	15	1	2	258	0	0	0	1	1	1	1	1	1
4	5	left	Red	16	1	1	283	0	1	1	2	1	1	0	0	1
4	5	left	Red	17	0	3	262	0	0	1	2	1	1	0	0	1
4	5	left	Red	18	0	4	327	0	0	1	1	1	1	1	0	0
4	5	left	Red	19	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	20	0	4	0	1	1	0	1	0	3	0	0	1
4	5	left	Blue	1	1	3	578	0	1	1	2	2	2	1	0	1
4	5	left	Blue	2	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	3	0	3	273	0	0	1	2	2	2	1	0	1
4	5	left	Blue	4	1	4	255	0	0	1	2	2	2	1	1	1
4	5	left	Blue	5	1	4	0	0	0	0	1	0	3	0	1	1
4	5	left	Blue	6	1	4	219	0	1	1	2	2	2	1	0	1
4	5	left	Blue	7	0	3	265	1	0	1	1	1	1	1	1	0
4	5	left	Blue	8	1	4	259	0	1	1	1	1	1	1	0	0
4	5	left	Blue	9	0	3	298	0	0	1	2	2	2	1	0	1
4	5	left	Blue	10	0	4	259	0	0	1	1	1	1	1	0	0
4	5	left	Blue	11	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	12	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	13	0	4	420	1	1	0	1	1	1	1	0	1
4	5	left	Blue	14	0	3	244	0	0	0	1	1	1	1	0	1
4	5	left	Blue	15	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	16	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	17	1	3	231	0	0	1	2	2	2	1	1	1
4	5	left	Blue	18	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	19	1	1	437	0	1	1	2	2	2	1	0	1
4	5	left	Blue	20	1	4	232	0	1	1	2	2	2	1	0	1
4	5	left	Red	1	0	4	381	0	0	0	1	1	1	1	0	1
4	5	left	Red	2	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	3	1	3	279	0	0	1	2	1	1	0	1	1
4	5	left	Red	4	1	3	271	0	0	1	2	1	1	0	1	1
4	5	left	Red	5	0	4	241	0	0	1	2	2	2	1	0	1
4	5	left	Red	6	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	7	0	4	262	0	0	1	1	1	1	1	0	0
4	5	left	Red	8	1	4	231	0	1	1	2	1	1	0	0	1
4	5	left	Red	9	0	3	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	10	1	3	230	0	1	1	2	1	1	0	0	1
4	5	left	Red	11	0	4	240	0	0	1	2	2	2	1	0	1
4	5	left	Red	12	0	2	0	0	0	0	0	2	2	0	0	0
4	5	left	Red	13	0	4	212	1	0	1	1	1	1	1	1	0
4	5	left	Red	14	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	15	1	4	290	0	1	1	1	1	1	1	0	0
4	5	left	Red	16	1	4	0	0	0	0	1	0	3	0	1	1
4	5	left	Red	17	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	18	1	3	224	0	1	1	2	2	2	1	0	1
4	5	left	Red	19	1	4	401	0	1	1	2	1	1	0	0	1
4	5	left	Red	20	0	4	338	1	1	0	1	1	1	1	0	1
4	5	left	Blue	1	0	4	233	1	0	1	1	1	1	1	1	0
4	5	left	Blue	2	1	3	293	0	0	0	1	1	1	1	1	1
4	5	left	Blue	3	0	4	290	0	0	0	1	1	1	1	0	1
4	5	left	Blue	4	1	3	236	0	1	1	2	2	2	1	0	1
4	5	left	Blue	5	1	4	240	0	1	1	2	2	2	1	0	1
4	5	left	Blue	6	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	7	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	8	1	4	283	0	1	1	1	1	1	1	0	0
4	5	left	Blue	9	0	4	249	0	0	1	2	2	2	1	0	1
4	5	left	Blue	10	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	11	1	3	251	0	0	1	2	1	1	0	1	1
4	5	left	Blue	12	1	3	233	0	0	1	2	1	1	0	1	1
4	5	left	Blue	13	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	14	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	15	0	3	0	1	1	0	1	0	3	0	0	1
4	5	left	Blue	16	1	3	261	0	1	1	2	2	2	1	0	1
4	5	left	Blue	17	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	18	1	4	216	0	1	1	2	2	2	1	0	1
4	5	left	Blue	19	0	4	277	0	0	1	1	1	1	1	0	0
4	5	left	Blue	20	0	4	243	0	0	1	2	2	2	1	0	1
4	5	left	Red	1	0	4	191	0	0	1	2	2	2	1	0	1
4	5	left	Red	2	0	3	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	3	0	4	228	0	0	1	2	2	2	1	0	1
4	5	left	Red	4	1	2	297	0	0	0	1	1	1	1	1	1
4	5	left	Red	5	0	4	263	0	0	0	1	1	1	1	0	1
4	5	left	Red	6	1	3	186	0	1	1	2	2	2	1	0	1
4	5	left	Red	7	1	3	236	0	0	1	2	2	2	1	1	1
4	5	left	Red	8	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	9	1	4	369	0	1	1	2	2	2	1	0	1
4	5	left	Red	10	1	4	203	0	1	1	2	2	2	1	0	1
4	5	left	Red	11	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	12	1	4	216	0	0	1	2	2	2	1	1	1
4	5	left	Red	13	0	3	265	1	0	1	1	1	1	1	1	0
4	5	left	Red	14	0	3	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	15	0	3	356	1	1	0	1	1	1	1	0	1
4	5	left	Red	16	0	3	257	0	0	0	0	0	3	1	1	0
4	5	left	Red	17	1	3	199	0	1	1	1	1	1	1	0	0
4	5	left	Red	18	1	4	216	0	1	1	2	2	2	1	0	1
4	5	left	Red	19	0	4	226	0	0	0	0	0	3	1	0	0
4	5	left	Red	20	0	3	389	0	0	1	1	1	1	1	0	0
4	5	left	Blue	1	0	4	202	0	0	0	0	0	3	1	1	0
4	5	left	Blue	2	0	4	332	1	0	1	1	1	1	1	1	0
4	5	left	Blue	3	1	2	258	0	1	1	2	2	2	1	0	1
4	5	left	Blue	4	1	3	0	0	1	1	2	0	3	0	0	1
4	5	left	Blue	5	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	6	0	4	265	0	0	1	2	2	2	1	0	1
4	5	left	Blue	7	0	4	297	0	0	1	2	2	2	1	0	1
4	5	left	Blue	8	1	3	267	0	0	1	2	2	2	1	1	1
4	5	left	Blue	9	0	4	418	1	1	0	1	1	1	1	0	1
4	5	left	Blue	10	1	4	259	0	0	1	2	2	2	1	1	1
4	5	left	Blue	11	0	4	194	1	1	0	0	0	3	1	0	0
4	5	left	Blue	12	1	4	223	0	1	1	2	2	2	1	0	1
4	5	left	Blue	13	1	3	260	0	1	1	1	1	1	1	0	0
4	5	left	Blue	14	0	4	226	0	0	1	1	1	1	1	0	0
4	5	left	Blue	15	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	16	1	3	233	0	0	0	1	1	1	1	1	1
4	5	left	Blue	17	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	18	1	4	267	0	1	1	2	2	2	1	0	1
4	5	left	Blue	19	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	20	0	3	375	0	0	0	1	1	1	1	0	1
4	5	left	Red	1	1	2	330	0	0	1	2	1	1	0	1	1
4	5	left	Red	2	0	4	230	0	0	0	0	0	3	1	0	0
4	5	left	Red	3	0	4	0	0	0	0	1	0	3	0	0	1
4	5	left	Red	4	0	4	286	0	0	1	1	1	1	1	0	0
4	5	left	Red	5	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	6	1	4	276	0	1	1	2	2	2	1	0	1
4	5	left	Red	7	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	8	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	9	1	4	364	0	1	1	2	2	2	1	0	1
4	5	left	Red	10	0	4	240	0	0	0	0	0	3	1	1	0
4	5	left	Red	11	0	3	427	1	1	0	1	1	1	1	0	1
4	5	left	Red	12	0	4	214	0	0	1	2	2	2	1	0	1
4	5	left	Red	13	0	4	225	1	0	1	1	1	1	1	1	0
4	5	left	Red	14	1	4	248	0	1	1	1	1	1	1	0	0
4	5	left	Red	15	1	3	269	0	1	1	2	2	2	1	0	1
4	5	left	Red	16	1	4	279	0	0	1	2	1	1	0	1	1
4	5	left	Red	17	1	4	263	0	1	1	2	2	2	1	0	1
4	5	left	Red	18	1	3	0	0	0	0	1	0	3	0	1	1
4	5	left	Red	19	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	20	0	4	242	0	0	1	2	2	2	1	0	1
4	5	left	Blue	1	0	4	228	0	0	1	2	2	2	1	0	1
4	5	left	Blue	2	1	3	204	0	1	1	1	1	1	1	0	0
4	5	left	Blue	3	1	4	204	0	1	1	2	2	2	1	0	1
4	5	left	Blue	4	0	4	175	1	0	1	1	1	1	1	1	0
4	5	left	Blue	5	1	4	186	0	0	0	1	0	3	0	1	1
4	5	left	Blue	6	1	3	220	0	0	1	2	1	1	0	1	1
4	5	left	Blue	7	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	8	0	3	375	0	0	0	1	1	1	1	0	1
4	5	left	Blue	9	0	4	202	0	0	1	2	2	2	1	0	1
4	5	left	Blue	10	0	4	196	1	1	0	0	0	3	1	0	0
4	5	left	Blue	11	1	3	263	0	0	1	2	1	1	0	1	1
4	5	left	Blue	12	1	4	283	0	1	1	2	2	2	1	0	1
4	5	left	Blue	13	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	14	0	3	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	15	0	3	423	0	0	0	0	0	3	1	1	0
4	5	left	Blue	16	1	4	256	0	1	1	2	2	2	1	0	1
4	5	left	Blue	17	0	4	287	1	1	0	0	0	3	1	0	0
4	5	left	Blue	18	0	3	394	1	1	0	1	1	1	1	0	1
4	5	left	Blue	19	1	3	327	0	1	1	2	1	1	0	0	1
4	5	left	Blue	20	0	3	262	0	0	1	1	1	1	1	0	0
4	5	left	Red	1	0	4	255	1	1	0	1	0	3	0	0	1
4	5	left	Red	2	1	3	0	0	1	1	2	0	3	0	0	1
4	5	left	Red	3	1	4	240	0	1	1	2	2	2	1	0	1
4	5	left	Red	4	1	2	0	0	0	0	1	0	3	0	1	1
4	5	left	Red	5	0	4	247	0	0	1	2	2	2	1	0	1
4	5	left	Red	6	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	7	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	8	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	9	1	3	582	0	1	1	2	1	1	0	0	1
4	5	left	Red	10	0	3	425	0	0	0	0	1	1	0	0	0
4	5	left	Red	11	0	3	366	0	0	0	1	0	3	0	0	1
4	5	left	Red	12	1	3	488	0	1	1	1	1	1	1	0	0
4	5	left	Red	13	0	4	241	1	0	1	1	1	1	1	1	0
4	5	left	Red	14	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	15	0	4	273	0	0	1	1	1	1	1	0	0
4	5	left	Red	16	0	4	238	0	0	1	2	2	2	1	0	1
4	5	left	Red	17	1	4	426	0	0	1	2	1	1	0	1	1
4	5	left	Red	18	1	4	260	0	0	1	2	1	1	0	1	1
4	5	left	Red	19	1	4	253	0	1	1	2	2	2	1	0	1
4	5	left	Red	20	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	1	0	3	238	1	1	0	1	1	1	1	0	1
4	5	left	Blue	2	0	4	248	0	0	1	1	1	1	1	0	0
4	5	left	Blue	3	1	4	254	0	1	1	2	2	2	1	0	1
4	5	left	Blue	4	0	4	260	0	0	1	2	2	2	1	0	1
4	5	left	Blue	5	0	4	234	1	0	1	1	1	1	1	1	0
4	5	left	Blue	6	1	4	192	0	1	1	2	2	2	1	0	1
4	5	left	Blue	7	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	8	1	4	248	0	1	1	1	1	1	1	0	0
4	5	left	Blue	9	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Blue	10	1	3	232	0	1	1	2	2	2	1	0	1
4	5	left	Blue	11	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	12	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	13	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Blue	14	1	4	228	0	0	0	1	1	1	1	1	1
4	5	left	Blue	15	1	3	241	0	0	1	2	1	1	0	1	1
4	5	left	Blue	16	0	4	270	0	0	1	2	2	2	1	0	1
4	5	left	Blue	17	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Blue	18	1	3	279	0	1	1	2	2	2	1	0	1
4	5	left	Blue	19	0	4	239	0	0	0	1	1	1	1	0	1
4	5	left	Blue	20	1	4	224	0	0	1	2	2	2	1	1	1
4	5	left	Red	1	0	4	305	1	0	1	1	1	1	1	1	0
4	5	left	Red	2	1	3	213	0	1	1	1	1	1	1	0	0
4	5	left	Red	3	1	4	258	0	1	1	2	2	2	1	0	1
4	5	left	Red	4	1	4	226	0	1	1	2	2	2	1	0	1
4	5	left	Red	5	1	3	232	0	1	1	2	2	2	1	0	1
4	5	left	Red	6	0	3	182	1	1	0	0	0	3	1	0	0
4	5	left	Red	7	1	4	192	0	0	1	2	1	1	0	1	1
4	5	left	Red	8	0	4	0	0	0	0	0	0	3	1	0	0
4	5	left	Red	9	0	4	218	0	0	0	0	0	3	1	1	0
4	5	left	Red	10	0	4	0	0	0	0	0	0	3	1	1	0
4	5	left	Red	11	0	4	0	1	1	0	0	0	3	1	0	0
4	5	left	Red	12	1	3	262	0	1	1	2	2	2	1	0	1
4	5	left	Red	13	0	4	292	0	0	1	2	2	2	1	0	1
4	5	left	Red	14	0	4	245	0	0	1	2	2	2	1	0	1
4	5	left	Red	15	1	3	252	0	0	1	2	2	2	1	1	1
4	5	left	Red	16	0	4	238	0	0	0	1	1	1	1	0	1
4	5	left	Red	17	1	3	323	0	0	0	1	1	1	1	1	1
4	5	left	Red	18	0	4	290	0	0	1	1	1	1	1	0	0
4	5	left	Red	19	0	2	0	0	0	0	0	1	1	0	0	0
4	5	left	Red	20	0	4	196	1	1	0	1	0	3	0	0	1
4	6	right	Blue	1	1	4	242	0	1	1	2	2	2	1	0	1
4	6	right	Blue	2	1	4	240	0	1	1	2	2	2	1	0	1
4	6	right	Blue	3	1	4	251	0	0	0	1	1	1	1	1	1
4	6	right	Blue	4	0	4	262	1	0	1	1	1	1	1	1	0
4	6	right	Blue	5	0	3	263	1	1	0	0	0	3	1	0	0
4	6	right	Blue	6	1	4	253	0	0	1	2	1	1	0	1	1
4	6	right	Blue	7	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	8	0	3	419	0	0	0	0	1	1	0	0	0
4	6	right	Blue	9	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Blue	10	1	3	250	0	1	1	2	1	1	0	0	1
4	6	right	Blue	11	0	4	239	0	0	1	2	2	2	1	0	1
4	6	right	Blue	12	1	4	220	0	1	1	1	1	1	1	0	0
4	6	right	Blue	13	0	4	196	0	0	1	2	2	2	1	0	1
4	6	right	Blue	14	1	4	178	0	0	1	2	2	2	1	1	1
4	6	right	Blue	15	1	4	210	0	1	1	2	2	2	1	0	1
4	6	right	Blue	16	0	4	239	0	0	1	1	1	1	1	0	0
4	6	right	Blue	17	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Blue	18	0	4	287	0	0	0	1	1	1	1	0	1
4	6	right	Blue	19	0	4	207	0	0	0	0	0	3	1	0	0
4	6	right	Blue	20	0	4	286	1	1	0	1	1	1	1	0	1
4	6	right	Red	1	1	4	220	0	1	1	1	1	1	1	0	0
4	6	right	Red	2	0	4	246	0	0	1	2	2	2	1	0	1
4	6	right	Red	3	1	4	186	0	1	1	2	2	2	1	0	1
4	6	right	Red	4	1	4	246	0	1	1	2	2	2	1	0	1
4	6	right	Red	5	0	4	202	0	0	1	1	1	1	1	0	0
4	6	right	Red	6	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	7	0	4	280	1	0	1	1	1	1	1	1	0
4	6	right	Red	8	1	3	266	0	1	1	2	2	2	1	0	1
4	6	right	Red	9	0	2	202	0	0	0	1	2	2	0	0	1
4	6	right	Red	10	1	3	255	0	0	1	2	1	1	0	1	1
4	6	right	Red	11	0	4	175	0	0	0	0	0	3	1	1	0
4	6	right	Red	12	1	3	247	0	1	1	2	2	2	1	0	1
4	6	right	Red	13	1	4	0	0	0	0	1	0	3	0	1	1
4	6	right	Red	14	0	4	242	0	0	1	2	1	1	0	0	1
4	6	right	Red	15	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Red	16	0	2	0	1	1	0	1	1	1	1	0	1
4	6	right	Red	17	0	4	205	1	1	0	0	0	3	1	0	0
4	6	right	Red	18	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	19	1	4	240	0	0	1	2	1	1	0	1	1
4	6	right	Red	20	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	1	1	4	196	0	0	1	2	1	1	0	1	1
4	6	right	Blue	2	1	4	223	0	0	0	1	1	1	1	1	1
4	6	right	Blue	3	1	3	213	0	1	1	2	2	2	1	0	1
4	6	right	Blue	4	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Blue	5	0	4	229	0	0	1	2	2	2	1	0	1
4	6	right	Blue	6	1	4	212	0	1	1	2	2	2	1	0	1
4	6	right	Blue	7	1	4	217	0	1	1	2	2	2	1	0	1
4	6	right	Blue	8	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	9	0	3	300	0	0	1	2	2	2	1	0	1
4	6	right	Blue	10	0	4	206	1	0	1	1	1	1	1	1	0
4	6	right	Blue	11	1	3	231	0	0	1	2	2	2	1	1	1
4	6	right	Blue	12	1	4	219	0	1	1	1	1	1	1	0	0
4	6	right	Blue	13	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Blue	14	0	4	235	0	0	1	1	1	1	1	0	0
4	6	right	Blue	15	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	16	1	3	160	0	1	1	2	2	2	1	0	1
4	6	right	Blue	17	0	4	201	0	0	0	0	0	3	1	1	0
4	6	right	Blue	18	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Blue	19	0	4	231	1	1	0	1	1	1	1	0	1
4	6	right	Blue	20	0	4	179	0	0	0	1	0	3	0	0	1
4	6	right	Red	1	0	4	0	1	1	0	1	0	3	0	0	1
4	6	right	Red	2	1	4	0	0	0	1	2	0	3	0	1	1
4	6	right	Red	3	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Red	4	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Red	5	1	4	336	0	0	1	2	1	1	0	1	1
4	6	right	Red	6	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	7	1	4	218	0	1	1	2	1	1	0	0	1
4	6	right	Red	8	1	4	237	0	1	1	1	1	1	1	0	0
4	6	right	Red	9	1	4	203	0	1	1	2	1	1	0	0	1
4	6	right	Red	10	1	3	245	0	1	1	2	2	2	1	0	1
4	6	right	Red	11	0	4	208	0	0	0	1	0	3	0	0	1
4	6	right	Red	12	0	3	207	0	0	1	2	1	1	0	0	1
4	6	right	Red	13	0	4	225	1	0	1	1	1	1	1	1	0
4	6	right	Red	14	0	4	615	0	0	1	1	1	1	1	0	0
4	6	right	Red	15	0	4	230	0	0	0	0	0	3	1	1	0
4	6	right	Red	16	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	17	0	4	211	0	0	1	2	1	1	0	0	1
4	6	right	Red	18	1	4	0	0	0	0	1	0	3	0	1	1
4	6	right	Red	19	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Red	20	1	4	229	0	1	1	2	1	1	0	0	1
4	6	right	Blue	1	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Blue	2	0	4	281	0	0	1	2	2	2	1	0	1
4	6	right	Blue	3	1	3	214	0	1	1	2	2	2	1	0	1
4	6	right	Blue	4	1	4	168	0	0	1	2	2	2	1	1	1
4	6	right	Blue	5	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Blue	6	1	4	287	0	1	1	2	2	2	1	0	1
4	6	right	Blue	7	0	4	219	0	0	1	2	2	2	1	0	1
4	6	right	Blue	8	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	9	0	3	296	0	0	0	1	1	1	1	0	1
4	6	right	Blue	10	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	11	1	3	251	0	0	0	1	1	1	1	1	1
4	6	right	Blue	12	0	4	243	1	1	0	1	1	1	1	0	1
4	6	right	Blue	13	1	4	229	0	1	1	1	1	1	1	0	0
4	6	right	Blue	14	1	3	229	0	0	1	2	2	2	1	1	1
4	6	right	Blue	15	0	4	226	1	0	1	1	1	1	1	1	0
4	6	right	Blue	16	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Blue	17	1	3	225	0	1	1	2	2	2	1	0	1
4	6	right	Blue	18	1	4	248	0	1	1	2	2	2	1	0	1
4	6	right	Blue	19	0	4	195	0	0	1	1	1	1	1	0	0
4	6	right	Blue	20	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Red	1	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	2	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Red	3	1	3	199	0	1	1	1	1	1	1	0	0
4	6	right	Red	4	1	3	276	0	1	1	2	1	1	0	0	1
4	6	right	Red	5	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Red	6	0	4	297	1	0	1	1	1	1	1	1	0
4	6	right	Red	7	0	2	482	0	0	0	0	1	1	0	1	0
4	6	right	Red	8	1	4	203	0	0	1	2	1	1	0	1	1
4	6	right	Red	9	1	3	201	0	1	1	2	1	1	0	0	1
4	6	right	Red	10	0	3	217	0	0	1	2	2	2	1	0	1
4	6	right	Red	11	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Red	12	0	4	243	0	0	0	0	0	3	1	0	0
4	6	right	Red	13	0	2	0	1	1	0	1	0	3	0	0	1
4	6	right	Red	14	1	4	244	0	1	1	2	2	2	1	0	1
4	6	right	Red	15	1	3	271	0	1	1	2	1	1	0	0	1
4	6	right	Red	16	0	4	243	0	0	1	2	1	1	0	0	1
4	6	right	Red	17	1	4	0	0	0	0	1	0	3	0	1	1
4	6	right	Red	18	1	4	225	0	0	1	2	1	1	0	1	1
4	6	right	Red	19	0	4	0	0	0	0	1	0	3	0	0	1
4	6	right	Red	20	0	4	250	0	0	1	1	1	1	1	0	0
4	6	right	Blue	1	1	4	227	0	1	1	2	1	1	0	0	1
4	6	right	Blue	2	0	4	205	0	0	0	0	0	3	1	1	0
4	6	right	Blue	3	0	4	320	1	0	1	1	1	1	1	1	0
4	6	right	Blue	4	1	3	264	0	1	1	2	2	2	1	0	1
4	6	right	Blue	5	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Blue	6	1	4	204	0	1	1	1	1	1	1	0	0
4	6	right	Blue	7	1	4	202	0	0	1	2	1	1	0	1	1
4	6	right	Blue	8	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Blue	9	1	4	210	0	1	1	2	1	1	0	0	1
4	6	right	Blue	10	0	4	213	0	0	1	1	1	1	1	0	0
4	6	right	Blue	11	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Blue	12	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	13	1	4	249	0	0	1	2	1	1	0	1	1
4	6	right	Blue	14	0	4	199	0	0	1	2	2	2	1	0	1
4	6	right	Blue	15	1	4	238	0	1	1	2	2	2	1	0	1
4	6	right	Blue	16	1	4	0	0	0	0	1	0	3	0	1	1
4	6	right	Blue	17	0	4	0	0	0	0	1	0	3	0	0	1
4	6	right	Blue	18	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Blue	19	0	4	238	0	0	1	2	1	1	0	0	1
4	6	right	Blue	20	0	3	287	1	1	0	1	1	1	1	0	1
4	6	right	Red	1	1	3	266	0	1	1	2	2	2	1	0	1
4	6	right	Red	2	1	3	310	0	1	1	2	1	1	0	0	1
4	6	right	Red	3	1	4	263	0	0	1	2	1	1	0	1	1
4	6	right	Red	4	0	4	193	1	1	0	0	0	3	1	0	0
4	6	right	Red	5	1	4	280	0	0	1	2	1	1	0	1	1
4	6	right	Red	6	0	4	335	0	0	1	2	1	1	0	0	1
4	6	right	Red	7	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Red	8	0	4	203	0	0	1	2	1	1	0	0	1
4	6	right	Red	9	1	4	211	0	0	0	1	0	3	0	1	1
4	6	right	Red	10	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	11	1	4	287	0	1	1	2	1	1	0	0	1
4	6	right	Red	12	0	4	0	0	0	0	0	0	3	1	1	0
4	6	right	Red	13	0	4	267	0	0	1	1	1	1	1	0	0
4	6	right	Red	14	1	4	265	0	1	1	1	1	1	1	0	0
4	6	right	Red	15	1	4	232	0	1	1	2	1	1	0	0	1
4	6	right	Red	16	0	4	223	1	0	1	1	1	1	1	1	0
4	6	right	Red	17	0	4	0	1	1	0	1	0	3	0	0	1
4	6	right	Red	18	0	4	0	1	1	0	0	0	3	1	0	0
4	6	right	Red	19	0	4	0	0	0	0	0	0	3	1	0	0
4	6	right	Red	20	0	4	0	0	0	0	1	0	3	0	0	1
4	6	right	Blue	1	1	3	246	0	1	1	2	2	2	1	0	1
4	6	right	Blue	2	1	3	246	0	1	1	2	1	1	0	0	1
4	6	right	Blue	3	0	3	273	1	1	0	1	1	1	1	0	1
4	6	right	Blue	4	0	3	196	0	0	1	2	2	2	1	0	1
4	6	right	Blue	5	1	4	225	0	1	1	2	2	2	1	0	1
4	6	right	Blue	6	1	3	255	0	0	1	2	1	1	0	1	1
4	6	right	Blue	7	0	4	196	1	1	0	0	0	3	1	0	0
